timestamp,type,radio_band,ch,seq,tx_addr,is_virtual_mac,info_element,rssi_vec_len,rssi@entrance,x,y
1689749724108,PROBE_REQUEST,5,36,402,FA737BD88199,True,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3230800FFEFF0000FEFF0000,1,-53,nan,nan
1689749724129,PROBE_REQUEST,5,36,403,FA737BD88199,True,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3270800FFEFF0000FEFF0000,1,-53,nan,nan
1689749724647,PROBE_REQUEST,5,36,4050,261E8DBDD7F7,True,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F0B0000080400000040000020BF0C3270800FFEFF0000FEFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-46,nan,nan
1689749724668,PROBE_REQUEST,5,36,479,261E8DBDD7F7,True,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F0B0000080400000040000020BF0C3270800FFEFF0000FEFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-44,nan,nan
1689749725158,PROBE_REQUEST,5,36,3174,982CBC126B23,False,000001080C1218243048606C2D1AE70917FFFF000000000000000000000000000000000000000000BF0CB1799103FAFF0000FAFF0000,1,-71,nan,nan
1689749726799,PROBE_REQUEST,5,36,2653,9ECEA73F5376,False,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270810FFAFF0000FAFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-48,nan,nan
1689749726820,PROBE_REQUEST,5,36,2654,9ECEA73F5376,False,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270810FFAFF0000FAFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-49,nan,nan
1689749733374,PROBE_REQUEST,5,36,1664,3868A4A4A638,False,000001080C1218243048606CDD070050F2080019007F09040000000000004080DD7F0050F204104A000110103A0001001008000242881047001093B2485D9F0E5EBCBAEB64FB08B907C6105400080001708FD0E10002103C0001031002000200001009000200001012000200001021000753616D73756E67102300054861776B6D10240004353530301011000A53616D73756E672D54561049000600372A000120DD0D506F9A0A000006000000000000DD080000F00F00020801DD11506F9A09020200250006050058580451012D1AEF011FFFFF000000000000000000000000000000000000000000BF0CB2018033FAFF0C03FAFF0C03,1,-86,nan,nan
1689749733417,PROBE_REQUEST,5,36,1665,3868A4A4A638,False,000001080C1218243048606CDD070050F2080019007F09040000000000004080DD7F0050F204104A000110103A0001001008000242881047001093B2485D9F0E5EBCBAEB64FB08B907C6105400080001708FD0E10002103C0001031002000200001009000200001012000200001021000753616D73756E67102300054861776B6D10240004353530301011000A53616D73756E672D54561049000600372A000120DD0D506F9A0A000006000000000000DD080000F00F00020801DD11506F9A09020200250006050058580451012D1AEF011FFFFF000000000000000000000000000000000000000000BF0CB2018033FAFF0C03FAFF0C03,1,-84,nan,nan
1689749734169,PROBE_REQUEST,5,36,799,46E24D5E0F05,False,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F0B0000080400000040000020BF0C3270810FFAFF0000FAFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-45,nan,nan
1689749734189,PROBE_REQUEST,5,36,800,46E24D5E0F05,False,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F0B0000080400000040000020BF0C3270810FFAFF0000FAFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-45,nan,nan
1689749735747,PROBE_REQUEST,5,36,3198,982CBC126B23,False,000001080C1218243048606C2D1AE70917FFFF000000000000000000000000000000000000000000BF0CB1799103FAFF0000FAFF0000,1,-67,nan,nan
1689749736388,PROBE_REQUEST,5,36,3724,3AC87E4B9C80,True,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3210800FFEFF0000FEFF0000,1,-55,nan,nan
1689749736405,PROBE_REQUEST,5,36,3725,3AC87E4B9C80,True,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3270800FFEFF0000FEFF0000,1,-56,nan,nan
1689749738144,PROBE_REQUEST,5,36,2422,967EA02D110F,False,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3230800FFEFF0000FEFF0000,1,-53,nan,nan
1689749738166,PROBE_REQUEST,5,36,2423,967EA02D110F,False,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3270800FFEFF0000FEFF0000,1,-53,nan,nan
1689749739995,PROBE_REQUEST,5,36,650,CEF9DC380E42,False,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270810FFAFF0000FAFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-45,nan,nan
1689749740012,PROBE_REQUEST,5,36,651,CEF9DC380E42,False,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270810FFAFF0000FAFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-47,nan,nan
1689749740902,PROBE_REQUEST,5,36,2704,38DEADA1E447,False,000001080C1218243048606C2D1AE70917FFFF000000000000000000000000000000000000000000BF0CB1799103FAFF0000FAFF0000,1,-74,nan,nan
1689749740911,PROBE_REQUEST,5,36,2705,38DEADA1E447,False,000001080C1218243048606C2D1AE70917FFFF000000000000000000000000000000000000000000BF0CB1799103FAFF0000FAFF0000,1,-74,nan,nan
1689749741853,PROBE_REQUEST,5,36,1668,DAA119DE9DDE,True,000001088C129824B048606C,1,-58,nan,nan
1689749741856,PROBE_REQUEST,5,36,1669,DAA119DE9DDE,True,000001088C129824B048606C,1,-58,nan,nan
1689749748522,PROBE_REQUEST,5,36,3222,982CBC126B23,False,000001080C1218243048606C2D1AE70917FFFF000000000000000000000000000000000000000000BF0CB1799103FAFF0000FAFF0000,1,-71,nan,nan
1689749749697,PROBE_REQUEST,5,36,276,76AE7D8F5E48,False,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3210800FFEFF0000FEFF0000,1,-55,nan,nan
1689749749717,PROBE_REQUEST,5,36,277,76AE7D8F5E48,False,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3270800FFEFF0000FEFF0000,1,-55,nan,nan
1689749749823,PROBE_REQUEST,5,36,1464,8C554ABCCDCF,True,000001080C1218243048606C2D1AEF0917FFFF000000000000000000000000000000000000000000BF0CB1799103FAFF0000FAFF0000,1,-93,nan,nan
1689749750995,PROBE_REQUEST,5,36,1156,86C129E6C0DD,True,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3230800FFEFF0000FEFF0000,1,-52,nan,nan
1689749751016,PROBE_REQUEST,5,36,1157,86C129E6C0DD,True,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3270800FFEFF0000FEFF0000,1,-53,nan,nan
1689749754050,PROBE_REQUEST,5,36,245,16142BCC1FFC,True,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270810FFAFF0000FAFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-51,nan,nan
1689749754067,PROBE_REQUEST,5,36,246,16142BCC1FFC,True,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270810FFAFF0000FAFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-49,nan,nan
1689749759348,PROBE_REQUEST,5,36,3245,982CBC126B23,False,000001080C1218243048606C2D1AE70917FFFF000000000000000000000000000000000000000000BF0CB1799103FAFF0000FAFF0000,1,-66,nan,nan
1689749760971,PROBE_REQUEST,5,36,2829,DAA119DE5097,True,000001088C129824B048606C,1,-58,nan,nan
1689749760971,PROBE_REQUEST,5,36,2830,DAA119DE5097,True,000001088C129824B048606C,1,-58,nan,nan
1689749761594,PROBE_REQUEST,5,36,1491,8C554ABCCDCF,True,000001080C1218243048606C2D1AEF0917FFFF000000000000000000000000000000000000000000BF0CB1799103FAFF0000FAFF0000,1,-94,nan,nan
1689749763272,PROBE_REQUEST,5,36,1748,A28BABFD095B,False,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3230800FFEFF0000FEFF0000,1,-52,nan,nan
1689749763283,PROBE_REQUEST,5,36,2531,D2648CE06FA5,True,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270800FFEFF0000FEFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-49,nan,nan
1689749763291,PROBE_REQUEST,5,36,1749,A28BABFD095B,False,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3270800FFEFF0000FEFF0000,1,-52,nan,nan
1689749763335,PROBE_REQUEST,5,36,1493,D2648CE06FA5,True,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270800FFEFF0000FEFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-50,nan,nan
1689749763627,PROBE_REQUEST,5,36,461,D2B977937929,False,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3210800FFEFF0000FEFF0000,1,-55,nan,nan
1689749763648,PROBE_REQUEST,5,36,462,D2B977937929,False,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3270800FFEFF0000FEFF0000,1,-55,nan,nan
1689749763886,PROBE_REQUEST,5,36,5,12A52E317A60,False,000F4875617765692D456D706C6F79656501080C1218243048606C2D1AEF0913FFFF0000000000000000000000000000000000000001007F0A04000A82014000408020BF0CF6F99133FAFF0C03FAFF0C23FF21230701008240000E334C89FD0980C8020C00FAFFFAFFFAFFFAFF791CC7711CC771FF03020023DD0A506F9A16030101650101,1,-92,nan,nan
1689749764978,PROBE_REQUEST,5,36,7,66DBB137DF4C,False,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270800FFEFF0000FEFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-45,nan,nan
1689749764998,PROBE_REQUEST,5,36,8,66DBB137DF4C,False,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270800FFEFF0000FEFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-45,nan,nan
1689749767599,PROBE_REQUEST,5,36,2976,46E9A35FD2B9,True,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270810FFAFF0000FAFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-49,nan,nan
1689749767619,PROBE_REQUEST,5,36,2977,46E9A35FD2B9,True,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270810FFAFF0000FAFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-49,nan,nan
1689749770024,PROBE_REQUEST,5,36,711,3868A4A4A66C,False,000001080C1218243048606CDD070050F2080019007F09040000000000004080DD7F0050F204104A000110103A00010010080002428810470010A2EEAB32726B511BA76A716505C8F545105400080001708FD0E10002103C0001031002000200001009000200001012000200001021000753616D73756E67102300054861776B6D10240004353530301011000A53616D73756E672D54561049000600372A000120DD0D506F9A0A000006000000000000DD080000F00F00020801DD11506F9A09020200250006050058580451012D1AEF011FFFFF000000000000000000000000000000000000000000BF0CB2018033FAFF0C03FAFF0C03,1,-82,nan,nan
1689749770064,PROBE_REQUEST,5,36,712,3868A4A4A66C,False,000001080C1218243048606CDD070050F2080019007F09040000000000004080DD7F0050F204104A000110103A00010010080002428810470010A2EEAB32726B511BA76A716505C8F545105400080001708FD0E10002103C0001031002000200001009000200001012000200001021000753616D73756E67102300054861776B6D10240004353530301011000A53616D73756E672D54561049000600372A000120DD0D506F9A0A000006000000000000DD080000F00F00020801DD11506F9A09020200250006050058580451012D1AEF011FFFFF000000000000000000000000000000000000000000BF0CB2018033FAFF0C03FAFF0C03,1,-81,nan,nan
1689749770160,PROBE_REQUEST,5,36,3268,982CBC126B23,False,000001080C1218243048606C2D1AE70917FFFF000000000000000000000000000000000000000000BF0CB1799103FAFF0000FAFF0000,1,-72,nan,nan
1689749771729,PROBE_REQUEST,5,36,28,12A52E317A60,False,000F4875617765692D456D706C6F79656501080C1218243048606C2D1AEF0913FFFF0000000000000000000000000000000000000001007F0A04000A82014000408020BF0CF6F99133FAFF0C03FAFF0C23FF21230701008240000E334C89FD0980C8020C00FAFFFAFFFAFFFAFF791CC7711CC771FF03020034DD0A506F9A16030101650101,1,-87,nan,nan
1689749771744,PROBE_REQUEST,5,36,29,12A52E317A60,False,000F4875617765692D456D706C6F79656501080C1218243048606C2D1AEF0913FFFF0000000000000000000000000000000000000001007F0A04000A82014000408020BF0CF6F99133FAFF0C03FAFF0C23FF21230701008240000E334C89FD0980C8020C00FAFFFAFFFAFFFAFF791CC7711CC771FF03020026DD0A506F9A16030101650101,1,-88,nan,nan
1689749771757,PROBE_REQUEST,5,36,30,12A52E317A60,False,000F4875617765692D456D706C6F79656501080C1218243048606C2D1AEF0913FFFF0000000000000000000000000000000000000001007F0A04000A82014000408020BF0CF6F99133FAFF0C03FAFF0C23FF21230701008240000E334C89FD0980C8020C00FAFFFAFFFAFFFAFF791CC7711CC771FF03020019DD0A506F9A16030101650101,1,-88,nan,nan
1689749772614,PROBE_REQUEST,5,36,468,3868A4A4A5AC,True,000001080C1218243048606CDD070050F2080019007F09040000000000004080DD7F0050F204104A000110103A000100100800024288104700104E316203A0455023B121AEB9A66084D3105400080001708FD0E10002103C0001031002000200001009000200001012000200001021000753616D73756E67102300054861776B6D10240004353530301011000A53616D73756E672D54561049000600372A000120DD0D506F9A0A000006000000000000DD080000F00F00020801DD11506F9A09020200250006050058580451012D1AEF011FFFFF000000000000000000000000000000000000000000BF0CB2018033FAFF0C03FAFF0C03,1,-92,nan,nan
1689749772653,PROBE_REQUEST,5,36,469,3868A4A4A5AC,True,000001080C1218243048606CDD070050F2080019007F09040000000000004080DD7F0050F204104A000110103A000100100800024288104700104E316203A0455023B121AEB9A66084D3105400080001708FD0E10002103C0001031002000200001009000200001012000200001021000753616D73756E67102300054861776B6D10240004353530301011000A53616D73756E672D54561049000600372A000120DD0D506F9A0A000006000000000000DD080000F00F00020801DD11506F9A09020200250006050058580451012D1AEF011FFFFF000000000000000000000000000000000000000000BF0CB2018033FAFF0C03FAFF0C03,1,-91,nan,nan
1689749773347,PROBE_REQUEST,5,36,1119,426B7D86049E,True,000001080C1218243048606C2D1AEF0913FFFF0000000000000000000000000000000000000001007F0A04000000000000408020BF0CF6F99133FAFF0C03FAFF0C23DD070050F208002900FF21230701008240000E334C89FD0980C8020C00FAFFFAFFFAFFFAFF791CC7711CC771FF03020020DD0A506F9A16030101650101,1,-86,nan,nan
1689749773364,PROBE_REQUEST,5,36,1120,426B7D86049E,True,000001080C1218243048606C2D1AEF0913FFFF0000000000000000000000000000000000000001007F0A04000000000000408020BF0CF6F99133FAFF0C03FAFF0C23DD070050F208002900FF21230701008240000E334C89FD0980C8020C00FAFFFAFFFAFFFAFF791CC7711CC771FF0302000BDD0A506F9A16030101650101,1,-86,nan,nan
1689749773463,PROBE_REQUEST,5,36,1518,8C554ABCCDCF,True,000001080C1218243048606C2D1AEF0917FFFF000000000000000000000000000000000000000000BF0CB1799103FAFF0000FAFF0000,1,-92,nan,nan
1689749773925,PROBE_REQUEST,5,36,317,0E565DAB546A,False,000001080C1218243048606C2D1AEF0913FFFF0000000000000000000000000000000000000001007F0A04000000000000408020BF0CF6F99133FAFF0C03FAFF0C23DD070050F208002900FF21230701008240000E334C89FD0980C8020C00FAFFFAFFFAFFFAFF791CC7711CC771FF03020024DD0A506F9A16030101650101,1,-88,nan,nan
1689749777028,PROBE_REQUEST,5,36,1522,3868A4A4A8C0,True,000001080C1218243048606CDD070050F2080019007F09040000000000004080DD7F0050F204104A000110103A000100100800024288104700106E6449E231D35D518DDF4930453931A3105400080001708FD0E10002103C0001031002000200001009000200001012000200001021000753616D73756E67102300054861776B6D10240004353530301011000A53616D73756E672D54561049000600372A000120DD0D506F9A0A000006000000000000DD080000F00F00020801DD11506F9A09020200250006050058580451012D1AEF011FFFFF000000000000000000000000000000000000000000BF0CB2018033FAFF0C03FAFF0C03,1,-81,nan,nan
1689749777066,PROBE_REQUEST,5,36,1523,3868A4A4A8C0,True,000001080C1218243048606CDD070050F2080019007F09040000000000004080DD7F0050F204104A000110103A000100100800024288104700106E6449E231D35D518DDF4930453931A3105400080001708FD0E10002103C0001031002000200001009000200001012000200001021000753616D73756E67102300054861776B6D10240004353530301011000A53616D73756E672D54561049000600372A000120DD0D506F9A0A000006000000000000DD080000F00F00020801DD11506F9A09020200250006050058580451012D1AEF011FFFFF000000000000000000000000000000000000000000BF0CB2018033FAFF0C03FAFF0C03,1,-81,nan,nan
1689749777610,PROBE_REQUEST,5,36,450,B6D83BF1FDCC,True,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3210800FFEFF0000FEFF0000,1,-54,nan,nan
1689749777630,PROBE_REQUEST,5,36,451,B6D83BF1FDCC,True,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3270800FFEFF0000FEFF0000,1,-54,nan,nan
1689749777706,PROBE_REQUEST,5,36,842,3AF6A26B79F1,True,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3210800FFEFF0000FEFF0000,1,-56,nan,nan
1689749777729,PROBE_REQUEST,5,36,843,3AF6A26B79F1,True,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3270800FFEFF0000FEFF0000,1,-56,nan,nan
1689749780493,PROBE_REQUEST,5,36,2673,D2E4DC37D89B,True,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270810FFAFF0000FAFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-49,nan,nan
1689749780512,PROBE_REQUEST,5,36,2674,D2E4DC37D89B,True,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270810FFAFF0000FAFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-49,nan,nan
1689749781008,PROBE_REQUEST,5,36,3292,982CBC126B23,False,000001080C1218243048606C2D1AE70917FFFF000000000000000000000000000000000000000000BF0CB1799103FAFF0000FAFF0000,1,-65,nan,nan
1689749781321,PROBE_REQUEST,5,36,1868,DAA1196BC901,False,000001088C129824B048606C,1,-57,nan,nan
1689749781321,PROBE_REQUEST,5,36,1869,DAA1196BC901,False,000001088C129824B048606C,1,-59,nan,nan
1689749782084,PROBE_REQUEST,5,36,1306,FE676776B413,False,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270800FFEFF0000FEFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-50,nan,nan
1689749782106,PROBE_REQUEST,5,36,1307,FE676776B413,False,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270800FFEFF0000FEFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-52,nan,nan
1689749785550,PROBE_REQUEST,5,36,1545,8C554ABCCDCF,True,000001080C1218243048606C2D1AEF0917FFFF000000000000000000000000000000000000000000BF0CB1799103FAFF0000FAFF0000,1,-94,nan,nan
1689749786295,PROBE_REQUEST,5,36,3969,EEDD3F766F23,False,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270800FFEFF0000FEFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-49,nan,nan
1689749786315,PROBE_REQUEST,5,36,3970,EEDD3F766F23,False,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270800FFEFF0000FEFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-49,nan,nan
1689749790713,PROBE_REQUEST,5,36,1767,667D4DEFE0F7,True,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270800FFEFF0000FEFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-47,nan,nan
1689749790733,PROBE_REQUEST,5,36,1768,667D4DEFE0F7,True,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270800FFEFF0000FEFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-48,nan,nan
1689749791279,PROBE_REQUEST,5,36,300,7A67A75932A8,True,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3230800FFEFF0000FEFF0000,1,-53,nan,nan
1689749791299,PROBE_REQUEST,5,36,301,7A67A75932A8,True,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3270800FFEFF0000FEFF0000,1,-54,nan,nan
1689749791613,PROBE_REQUEST,5,36,3316,982CBC126B23,False,000001080C1218243048606C2D1AE70917FFFF000000000000000000000000000000000000000000BF0CB1799103FAFF0000FAFF0000,1,-72,nan,nan
1689749791749,PROBE_REQUEST,5,36,4010,9EE56D7A003F,False,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3210800FFEFF0000FEFF0000,1,-54,nan,nan
1689749791769,PROBE_REQUEST,5,36,4011,9EE56D7A003F,False,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3270800FFEFF0000FEFF0000,1,-55,nan,nan
1689749793206,PROBE_REQUEST,5,36,570,A2E3E3E8BFF5,True,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270810FFAFF0000FAFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-47,nan,nan
1689749793226,PROBE_REQUEST,5,36,571,A2E3E3E8BFF5,True,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270810FFAFF0000FAFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-49,nan,nan
1689749793964,PROBE_REQUEST,5,36,2702,062129BB980D,False,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270800FFEFF0000FEFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-50,nan,nan
1689749793984,PROBE_REQUEST,5,36,2703,062129BB980D,False,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000080400000040BF0C3270800FFEFF0000FEFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-50,nan,nan
1689749794101,PROBE_REQUEST,5,36,4095,AAE543CC8F46,False,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F0B0000080400000040000020BF0C3270810FFAFF0000FAFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-50,nan,nan
1689749794122,PROBE_REQUEST,5,36,0,AAE543CC8F46,False,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F0B0000080400000040000020BF0C3270810FFAFF0000FAFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-50,nan,nan
1689749796375,PROBE_REQUEST,5,36,1708,3868A4A4A638,False,000001080C1218243048606CDD070050F2080019007F09040000000000004080DD7F0050F204104A000110103A0001001008000242881047001093B2485D9F0E5EBCBAEB64FB08B907C6105400080001708FD0E10002103C0001031002000200001009000200001012000200001021000753616D73756E67102300054861776B6D10240004353530301011000A53616D73756E672D54561049000600372A000120DD0D506F9A0A000006000000000000DD080000F00F00020801DD11506F9A09020200250006050058580451012D1AEF011FFFFF000000000000000000000000000000000000000000BF0CB2018033FAFF0C03FAFF0C03,1,-84,nan,nan
1689749796412,PROBE_REQUEST,5,36,1709,3868A4A4A638,False,000001080C1218243048606CDD070050F2080019007F09040000000000004080DD7F0050F204104A000110103A0001001008000242881047001093B2485D9F0E5EBCBAEB64FB08B907C6105400080001708FD0E10002103C0001031002000200001009000200001012000200001021000753616D73756E67102300054861776B6D10240004353530301011000A53616D73756E672D54561049000600372A000120DD0D506F9A0A000006000000000000DD080000F00F00020801DD11506F9A09020200250006050058580451012D1AEF011FFFFF000000000000000000000000000000000000000000BF0CB2018033FAFF0C03FAFF0C03,1,-83,nan,nan
1689749797112,PROBE_REQUEST,5,36,1571,8C554ABCCDCF,True,000001080C1218243048606C2D1AEF0917FFFF000000000000000000000000000000000000000000BF0CB1799103FAFF0000FAFF0000,1,-93,nan,nan
1689749800704,PROBE_REQUEST,5,36,2735,38DEADA1E447,False,000001080C1218243048606C2D1AE70917FFFF000000000000000000000000000000000000000000BF0CB1799103FAFF0000FAFF0000,1,-78,nan,nan
1689749800712,PROBE_REQUEST,5,36,2736,38DEADA1E447,False,000001080C1218243048606C2D1AE70917FFFF000000000000000000000000000000000000000000BF0CB1799103FAFF0000FAFF0000,1,-81,nan,nan
1689749801383,PROBE_REQUEST,5,36,2272,DAA11944717F,False,000001088C129824B048606C,1,-58,nan,nan
1689749801383,PROBE_REQUEST,5,36,2273,DAA11944717F,False,000001088C129824B048606C,1,-58,nan,nan
1689749802821,PROBE_REQUEST,5,36,2701,D6BE740D8224,False,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000088400000040BF0C3270800FFEFF0000FEFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-66,nan,nan
1689749802838,PROBE_REQUEST,5,36,1755,D6BE740D8224,False,000001088C129824B048606C2D1A6F001BFF000000000000000000000000000000000000000000007F080000088400000040BF0C3270800FFEFF0000FEFF0000FF1C23010808000080443002001D009F08000C00FEFFFEFF391CC7711C07,1,-63,nan,nan
1689749804439,PROBE_REQUEST,5,36,4063,A634A0E52799,True,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3230800FFEFF0000FEFF0000,1,-53,nan,nan
1689749804459,PROBE_REQUEST,5,36,4064,A634A0E52799,True,000001080C1218243048606C2D1A6F0017FF000000000000000000000000000000000000000000007F0800000884000000406B070FFFFFFFFFFFFFBF0C3270800FFEFF0000FEFF0000,1,-54,nan,nan
